NUMERO DE INVENTARIO ;DENOMINACAO DE IMOBILIZADO;incorporacao em;IDADES DOS  INTENS ;LOCALIZACAO;LOCALIZACAO_NO_SAP
1184738;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184739;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184740;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184741;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184742;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184743;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184744;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184745;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184746;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184747;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184748;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184749;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184750;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184751;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184752;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184753;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184754;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184755;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184756;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184757;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184758;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184759;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184760;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184761;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184762;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184763;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184764;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184765;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1184766;BANQUETA VERDE P/LABORATORIO-MAQMOVEIS;08/10/2014;9;11170076;LABORATORIO_DE__BIOLOGIA
1047019;CADEIRA GIRATORIA;29/06/2012;11;11170076;LABORATORIO_DE__BIOLOGIA
1227335;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1227336;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1227338;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1221133;MICROSCOPIO MONOCULAR 640X - ANATOMIC;30/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1221134;MICROSCOPIO MONOCULAR 640X - ANATOMIC;30/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1221135;MICROSCOPIO MONOCULAR 640X - ANATOMIC;30/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1221136;MICROSCOPIO MONOCULAR 640X - ANATOMIC;30/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1221137;MICROSCOPIO MONOCULAR 640X - ANATOMIC;30/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1221138;MICROSCOPIO MONOCULAR 640X - ANATOMIC;30/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1226230;MICROSCOPIO MONOCULAR 640X C/CAMERA - OPTON;23/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1226231;MICROSCOPIO MONOCULAR 640X C/CAMERA - OPTON;23/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1227349;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1227380;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1227383;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1220779;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1220780;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170076;LABORATORIO_DE__BIOLOGIA
1226175;ARMARIO BAIXO 2 PRATELEIRAS - MODILAC;20/02/2017;7;11170077;LIE_02
1226176;ARMARIO BAIXO 2 PRATELEIRAS - MODILAC;20/02/2017;7;11170077;LIE_02
1226191;ARMARIO BAIXO 2 PRATELEIRAS - MODILAC;20/02/2017;7;11170077;LIE_02
1226192;ARMARIO BAIXO 2 PRATELEIRAS - MODILAC;20/02/2017;7;11170077;LIE_02
1204962;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204963;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204964;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204967;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204968;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204969;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204970;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204971;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204972;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204974;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204975;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204976;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204977;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204978;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204979;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204980;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204981;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204982;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204983;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204984;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204985;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204988;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204989;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204991;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204992;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204993;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204994;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204995;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204996;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204997;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1204998;CADEIRA P/ALUNO SALA DE INFORMATICA - CEQUIPEL;20/03/2015;9;11170077;LIE_02
1181016;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181018;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181019;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181020;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181021;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181022;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181023;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181024;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181025;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181026;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181027;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181028;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181029;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181030;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181031;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181032;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181033;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181034;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181035;MESA DUPLA CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1181037;MESA SIMPLES CURVADA - NEON E PLATINA-ALKAHEST;19/09/2014;9;11170077;LIE_02
1227301;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170077;LIE_02
1227323;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170077;LIE_02
1227332;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170077;LIE_02
1226076;MICROCOMPUTADOR PARA LIE - DELL;15/02/2017;7;11170077;LIE_02
1226003;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226004;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226005;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226007;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226008;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226009;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226010;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226011;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226012;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226013;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226014;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226015;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226017;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226018;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226019;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226020;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226022;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226023;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226024;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226026;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226027;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226028;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226029;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226030;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226031;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226032;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226033;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226034;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226035;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226036;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226037;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226038;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226039;MICROCOMPUTADOR PARA LIE (ANEXO) - DELL;17/02/2017;7;11170077;LIE_02
1226077;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226078;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226079;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226081;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226082;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226083;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226084;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226085;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226086;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226087;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226088;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226089;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226090;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226091;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226092;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226093;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226094;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226095;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226096;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226097;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226098;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226100;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226101;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226102;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226103;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226104;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226105;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226106;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226107;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226108;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226109;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226110;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226111;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226112;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226113;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1227379;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1226140;MONITOR DE VIDEO 21.5 POLEGADAS - DELL;28/02/2017;7;11170077;LIE_02
1234744;PROJETOR MULTIMIDIA INTERATIVO - BENQ;21/03/2017;7;11170077;LIE_02
1220809;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170077;LIE_02
1253819;ACCESS POINT PADRAO A/B/G/N/AC - CISCO;01/12/2017;6;11170078;MULTIDISCIPLINAR
1174078;APARELHO DE DVD + KARAOKÊ COM 01 MICROFONE-LENOXX;24/06/2014;9;11170078;MULTIDISCIPLINAR
1201356;CADEIRA FIXA TECIDO PRETO - FRISOKAR;13/02/2015;9;11170078;MULTIDISCIPLINAR
1206256;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170078;MULTIDISCIPLINAR
1314857;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314866;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314872;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314904;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314911;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314915;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314918;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314937;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314945;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314947;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314967;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1314969;CADEIRA UNIV. AMAR. C/PRANCHETA-DESTRO;23/07/2019;4;11170078;MULTIDISCIPLINAR
1172591;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172594;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172602;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172616;CADEIRA UNIV. AMARELA. C/PRANCH.-CANHOTO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1171604;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172531;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172533;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172538;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172546;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172554;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172567;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172568;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172571;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172582;CADEIRA UNIV. AMARELA. C/PRANCH.-DESTRO-CEQUIPEL;13/06/2014;9;11170078;MULTIDISCIPLINAR
1172256;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170078;MULTIDISCIPLINAR
1172257;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170078;MULTIDISCIPLINAR
1172260;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170078;MULTIDISCIPLINAR
1172286;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170078;MULTIDISCIPLINAR
1172299;CADEIRA UNIV. AMARELA.C/PRANCH.-DESTRO-CEQUIPEL;24/06/2014;9;11170078;MULTIDISCIPLINAR
1164270;CARRINHO DE CARGA E TRANSP. DE NOTEBOOKS-OPPITZ;28/05/2014;9;11170078;MULTIDISCIPLINAR
1520073;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520074;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520075;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520076;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520077;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520078;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520079;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520080;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520081;MESA BASCULANTE 1400 DR-2011;02/10/2023;0;11170078;MULTIDISCIPLINAR
1522054;MESA DE TÊNIS DE MESA;27/10/2023;0;11170078;MULTIDISCIPLINAR
1522055;MESA DE TÊNIS DE MESA;27/10/2023;0;11170078;MULTIDISCIPLINAR
1522056;MESA DE TÊNIS DE MESA;27/10/2023;0;11170078;MULTIDISCIPLINAR
1233829;MESA ESCOLAR 1400X700X740MM CINZA/ MODILAC;14/03/2017;7;11170078;MULTIDISCIPLINAR
1520072;MESA LAB. MIDIA E TECNOLOGIA 1,80X0,90M;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520082;MESA MICRO 2 PLANOS P/LMT;02/10/2023;0;11170078;MULTIDISCIPLINAR
1520083;MESA MICRO 2 PLANOS P/LMT;02/10/2023;0;11170078;MULTIDISCIPLINAR
1227310;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170078;MULTIDISCIPLINAR
1227355;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170078;MULTIDISCIPLINAR
1534115;"NOTEBOOK ALTO DESEMPENHO 15,6""";26/01/2024;0;11170078;MULTIDISCIPLINAR
1430410;NOTEBOOK CORPORATIVO;20/01/2022;2;11170078;MULTIDISCIPLINAR
1430411;NOTEBOOK CORPORATIVO;20/01/2022;2;11170078;MULTIDISCIPLINAR
1430412;NOTEBOOK CORPORATIVO;20/01/2022;2;11170078;MULTIDISCIPLINAR
1430413;NOTEBOOK CORPORATIVO;20/01/2022;2;11170078;MULTIDISCIPLINAR
1430414;NOTEBOOK CORPORATIVO;20/01/2022;2;11170078;MULTIDISCIPLINAR
1430415;NOTEBOOK CORPORATIVO;20/01/2022;2;11170078;MULTIDISCIPLINAR
